"","Code Mimosa Corrigé","Economic reintegration Score","Social reintegration score","1_economic","2_food","3_borrow","4_borrow_freq","5_debt_ratio","6_employment","7_working","8_assets","9_searching_job","10_housing","11_housing_qual","12_education","13_school","14_justice","15_id","16_documentation","17_water","18_health","19_health_qual","1_economic_n","2_food_n","3_borrow_n","4_borrow_freq_n","5_debt_ratio_n","6_employment_n","7_working_n","8_assets_n","9_searching_job_n","10_housing_n","11_housing_qual_n","12_education_n","13_school_n","14_justice_n","15_id_n","16_documentation_n","17_water_n","18_health_n","19_health_qual_n","20_services_construct_n","1_economic_dim_weight","1_economic_comp_weight","2_food_dim_weight","2_food_comp_weight","3_borrow_dim_weight","3_borrow_comp_weight","4_borrow_freq_dim_weight","4_borrow_freq_comp_weight","5_debt_ratio_dim_weight","5_debt_ratio_comp_weight","6_employment_dim_weight","6_employment_comp_weight","7_working_dim_weight","7_working_comp_weight","8_assets_dim_weight","8_assets_comp_weight","9_searching_job_dim_weight","9_searching_job_comp_weight","10_housing_dim_weight","10_housing_comp_weight","11_housing_qual_dim_weight","11_housing_qual_comp_weight","12_education_dim_weight","12_education_comp_weight","13_school_dim_weight","13_school_comp_weight","14_justice_dim_weight","14_justice_comp_weight","15_id_dim_weight","15_id_comp_weight","16_documentation_dim_weight","16_documentation_comp_weight","17_water_dim_weight","17_water_comp_weight","18_health_dim_weight","18_health_comp_weight","19_health_qual_dim_weight","19_health_qual_comp_weight","20_services_construct_dim_weight","20_services_construct_comp_weight","1_economic_dim_score","1_economic_comp_score","2_food_dim_score","2_food_comp_score","3_borrow_dim_score","3_borrow_comp_score","4_borrow_freq_dim_score","4_borrow_freq_comp_score","5_debt_ratio_dim_score","5_debt_ratio_comp_score","6_employment_dim_score","6_employment_comp_score","7_working_dim_score","7_working_comp_score","8_assets_dim_score","8_assets_comp_score","9_searching_job_dim_score","9_searching_job_comp_score","10_housing_dim_score","10_housing_comp_score","11_housing_qual_dim_score","11_housing_qual_comp_score","12_education_dim_score","12_education_comp_score","13_school_dim_score","13_school_comp_score","14_justice_dim_score","14_justice_comp_score","15_id_dim_score","15_id_comp_score","16_documentation_dim_score","16_documentation_comp_score","17_water_dim_score","17_water_comp_score","18_health_dim_score","18_health_comp_score","19_health_qual_dim_score","19_health_qual_comp_score","20_services_construct_dim_score","20_services_construct_comp_score","EconomicScore","SocialScore","Difference"
"1324","TN1021003379",0.6575,0.525,"Satisafait","Souvent( au moins une fois la semaine)","Oui","Des fois ( 2 ou 3 fois le mois)","Les dépenses sont plus importantes","Acceptable","Non","Équipement et outils","Non","Acceptable","Acceptable","Acceptable","Non - quelques uns mais pas tous","Acceptable","Oui","Acceptable","Acceptable","Acceptable","Acceptable",0.75,0.25,1,0.5,1,0.5,0,1,1,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.03,0.02,0.08,0.02,0.05,0.01,0.08,0.04,0.065,0.015,0,0,0.11,0.03,0.13,0.03,0.05,0.015,0.06,0.015,0.055,0.015,0.035,0.01,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.075,0.015,0.04,0.02,0.6575,0.525,0
"1325","TN1021003383",0.5025,0.713333333333333,"Neutre","Des fois ( 2 ou 3 fois le mois)","Non","Jamais",NA,"Bien","Non","Aucun actif détenu","Non","Bien","Bien","Bien",NA,"Bien","Oui","Très bien","Bien","Bien","Bien",0.5,0.5,0,1,0.5,0.75,0,0,1,0.75,0.75,0.75,0.5,0.75,1,1,0.75,0.75,0.75,0.791666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.075,0.025,0.06,0.04,0,0,0.1,0.02,0.04,0.02,0.0975,0.0225,0,0,0,0,0.13,0.03,0.075,0.0225,0.09,0.0225,0.0825,0.0225,0.035,0.01,0.09,0.03,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.0633333333333333,0.0316666666666667,0.5025,0.748333333333333,0.0349999999999999
"1326","TN1021003391",0.52,0.556666666666667,"Insatisfait","Des fois ( 2 ou 3 fois le mois)","Non","Jamais","Les dépenses sont plus importantes","Faible","Oui","Actifs reçus de l'OIM","Oui","Acceptable","Acceptable","Acceptable","Oui","Acceptable","Oui","Faible","Acceptable","Acceptable","Acceptable",0.25,0.5,0,1,1,0.25,1,1,0,0.5,0.5,0.5,1,0.5,1,0.25,0.5,0.5,0.5,0.458333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.0375,0.0125,0.06,0.04,0,0,0.1,0.02,0.08,0.04,0.0325,0.0075,0.1,0.03,0.11,0.03,0,0,0.05,0.015,0.06,0.015,0.055,0.015,0.07,0.02,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.075,0.015,0.0366666666666667,0.0183333333333333,0.52,0.556666666666667,0
"1327","TN1021003432",0.6825,0.525,"Satisafait","Souvent( au moins une fois la semaine)","Oui","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Acceptable","Non","Équipement et outils","Non","Acceptable","Acceptable","Acceptable","Non - quelques uns mais pas tous","Acceptable","Oui","Acceptable","Acceptable","Acceptable","Acceptable",0.75,0.25,1,0.75,1,0.5,0,1,1,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.03,0.02,0.08,0.02,0.075,0.015,0.08,0.04,0.065,0.015,0,0,0.11,0.03,0.13,0.03,0.05,0.015,0.06,0.015,0.055,0.015,0.035,0.01,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.075,0.015,0.04,0.02,0.6825,0.525,0
"1328","TN1021003440",0.5025,0.525,"Satisafait","Rarement( Une fois le mois ou pas tous les mois)","Oui","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Acceptable","Non","Aucun actif détenu","Oui","Acceptable","Acceptable","Acceptable","Non - quelques uns mais pas tous","Acceptable","Oui","Acceptable","Acceptable","Acceptable","Acceptable",0.75,0.75,1,0.75,1,0.5,0,0,0,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.09,0.06,0.08,0.02,0.075,0.015,0.08,0.04,0.065,0.015,0,0,0,0,0,0,0.05,0.015,0.06,0.015,0.055,0.015,0.035,0.01,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.075,0.015,0.04,0.02,0.5025,0.525,0
"1329","TN1021003440",0.7425,0.525,"Satisafait","Rarement( Une fois le mois ou pas tous les mois)","Oui","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Acceptable","Non","Aucun actif détenu","Oui","Acceptable","Acceptable","Acceptable","Non - quelques uns mais pas tous","Acceptable","Oui","Acceptable","Acceptable","Acceptable","Acceptable",0.75,0.75,1,0.75,1,0.5,0,0,0,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.09,0.06,0.08,0.02,0.075,0.015,0.08,0.04,0.065,0.015,0,0,0,0,0,0,0.05,0.015,0.06,0.015,0.055,0.015,0.035,0.01,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.075,0.015,0.04,0.02,0.5025,0.525,0
"1330","TN1021003490",0.7425,0.606666666666667,"Satisafait","Rarement( Une fois le mois ou pas tous les mois)","Oui","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Acceptable","Non","Équipement et outils","Non","Bien","Acceptable","Acceptable","Non - quelques uns mais pas tous","Acceptable","Oui","Acceptable","Acceptable","Bien","Acceptable",0.75,0.75,1,0.75,1,0.5,0,1,1,0.75,0.5,0.5,0.5,0.5,1,0.5,0.5,0.75,0.5,0.583333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.09,0.06,0.08,0.02,0.075,0.015,0.08,0.04,0.065,0.015,0,0,0.11,0.03,0.13,0.03,0.075,0.0225,0.06,0.015,0.055,0.015,0.035,0.01,0.06,0.02,0.05,0.05,0,0,0,0,0.15,0.045,0.075,0.015,0.0466666666666667,0.0233333333333333,0.7425,0.606666666666667,0
"1331","TN1021003520",0.6625,0.721666666666667,"Satisafait","Jamais","Oui","Jamais",NA,"Très faible","Oui","Actifs reçus de l'OIM","Oui","Acceptable","Acceptable","Bien","Oui","Bien","Oui","Bien","Bien","Bien","Bien",0.75,1,1,1,0.5,0,1,1,0,0.5,0.5,0.75,1,0.75,1,0.75,0.75,0.75,0.75,0.708333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.12,0.08,0.08,0.02,0.1,0.02,0.04,0.02,0,0,0.1,0.03,0.11,0.03,0,0,0.05,0.015,0.06,0.015,0.0825,0.0225,0.07,0.02,0.09,0.03,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.0566666666666667,0.0283333333333333,0.6625,0.721666666666667,0
"1332","TN1021003559",0.7425,0.525,"Satisafait","Rarement( Une fois le mois ou pas tous les mois)","Oui","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Acceptable","Non","Équipement et outils","Non","Acceptable","Acceptable","Acceptable","Non - quelques uns mais pas tous","Acceptable","Oui","Acceptable","Acceptable","Acceptable","Acceptable",0.75,0.75,1,0.75,1,0.5,0,1,1,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.09,0.06,0.08,0.02,0.075,0.015,0.08,0.04,0.065,0.015,0,0,0.11,0.03,0.13,0.03,0.05,0.015,0.06,0.015,0.055,0.015,0.035,0.01,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.075,0.015,0.04,0.02,0.7425,0.525,0
"1333","TN1021003560",0.7425,0.525,"Satisafait","Rarement( Une fois le mois ou pas tous les mois)","Oui","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Acceptable","Non","Équipement et outils","Non","Acceptable","Acceptable","Acceptable","Non - quelques uns mais pas tous","Acceptable","Oui","Acceptable","Acceptable","Acceptable","Acceptable",0.75,0.75,1,0.75,1,0.5,0,1,1,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.09,0.06,0.08,0.02,0.075,0.015,0.08,0.04,0.065,0.015,0,0,0.11,0.03,0.13,0.03,0.05,0.015,0.06,0.015,0.055,0.015,0.035,0.01,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.075,0.015,0.04,0.02,0.7425,0.525,0
"1334","TN1021003568",0.3775,0.505833333333333,"Insatisfait","Très souvent ( plusieurs fois dans la semaine/chaque jours)","Non","Très souvent ( plusieurs fois dans la semaine/chaque jours)","La dette est plus grande","Très faible","Oui","Terre","Non","Bien","Faible","Bien","Oui","Faible","Oui","Bien","Acceptable","Faible","Acceptable",0.25,0,0,0,0,0,1,1,1,0.75,0.25,0.75,1,0.25,1,0.75,0.5,0.25,0.5,0.541666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.0375,0.0125,0,0,0,0,0,0,0,0,0,0,0.1,0.03,0.11,0.03,0.13,0.03,0.075,0.0225,0.03,0.0075,0.0825,0.0225,0.07,0.02,0.03,0.01,0.05,0.05,0,0,0,0,0.05,0.015,0.075,0.015,0.0433333333333333,0.0216666666666667,0.3775,0.505833333333333,0
"1335","TN1021003569",0.7425,0.525,"Satisafait","Rarement( Une fois le mois ou pas tous les mois)","Oui","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Acceptable","Non","Équipement et outils","Non","Acceptable","Acceptable","Acceptable","Non - quelques uns mais pas tous","Acceptable","Oui","Acceptable","Acceptable","Acceptable","Acceptable",0.75,0.75,1,0.75,1,0.5,0,1,1,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.09,0.06,0.08,0.02,0.075,0.015,0.08,0.04,0.065,0.015,0,0,0.11,0.03,0.13,0.03,0.05,0.015,0.06,0.015,0.055,0.015,0.035,0.01,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.075,0.015,0.04,0.02,0.7425,0.525,0
"1336","TN1021003570",0.7425,0.525,"Satisafait","Rarement( Une fois le mois ou pas tous les mois)","Oui","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Acceptable","Non","Équipement et outils","Non","Acceptable","Acceptable","Acceptable","Non - quelques uns mais pas tous","Acceptable","Oui","Acceptable","Acceptable","Acceptable","Acceptable",0.75,0.75,1,0.75,1,0.5,0,1,1,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.09,0.06,0.08,0.02,0.075,0.015,0.08,0.04,0.065,0.015,0,0,0.11,0.03,0.13,0.03,0.05,0.015,0.06,0.015,0.055,0.015,0.035,0.01,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.075,0.015,0.04,0.02,0.7425,0.525,0
"1337","TN1021003571",0.7675,0.553333333333333,"Satisafait","Rarement( Une fois le mois ou pas tous les mois)","Oui","Jamais","Les dépenses sont plus importantes","Acceptable","Non","Équipement et outils","Non","Bien","Acceptable","Acceptable","Non - quelques uns mais pas tous","Acceptable","Oui","Acceptable","Acceptable","Acceptable","Acceptable",0.75,0.75,1,1,1,0.5,0,1,1,0.75,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.541666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.09,0.06,0.08,0.02,0.1,0.02,0.08,0.04,0.065,0.015,0,0,0.11,0.03,0.13,0.03,0.075,0.0225,0.06,0.015,0.055,0.015,0.035,0.01,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.075,0.015,0.0433333333333333,0.0216666666666667,0.7675,0.553333333333333,0
"1338","TN1021003584",0.7025,0.725,"Satisafait","Souvent( au moins une fois la semaine)","Oui","Rarement( Une fois le mois ou pas tous les mois)","La dette est plus grande","Je ne sais pas","Oui","Actifs reçus de l'OIM","Non","Acceptable","Acceptable","Bien","Oui","Bien","Oui","Bien","Très bien","Bien","Bien",0.75,0.25,1,0.75,0,0.5,1,1,1,0.5,0.5,0.75,1,0.75,1,0.75,1,0.75,0.75,0.75,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.03,0.02,0.08,0.02,0.075,0.015,0,0,0.065,0.015,0.1,0.03,0.11,0.03,0.13,0.03,0.05,0.015,0.06,0.015,0.0825,0.0225,0.07,0.02,0.09,0.03,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.06,0.03,0.7025,0.725,0
"1339","TN1021003627",0.7,0.3725,"Neutre","Rarement( Une fois le mois ou pas tous les mois)","Oui","Jamais","Les dépenses sont plus importantes","Je ne sais pas","Oui","Terre","Oui","Acceptable","Faible","Faible",NA,"Acceptable","Oui","Faible","Acceptable","Faible","Acceptable",0.5,0.75,1,1,1,0.5,1,1,0,0.5,0.25,0.25,0.5,0.5,1,0.25,0.5,0.25,0.5,0.375,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.075,0.025,0.09,0.06,0.08,0.02,0.1,0.02,0.08,0.04,0.065,0.015,0.1,0.03,0.11,0.03,0,0,0.05,0.015,0.03,0.0075,0.0275,0.0075,0.035,0.01,0.06,0.02,0.05,0.05,0,0,0,0,0.05,0.015,0.075,0.015,0.03,0.015,0.7,0.4075,0.035
"1340","TN1021003283",0.48,0.751666666666667,"Satisafait","Très souvent ( plusieurs fois dans la semaine/chaque jours)","Oui","Très souvent ( plusieurs fois dans la semaine/chaque jours)","Les dépenses sont plus importantes","Bien","Non","Terre Bétails Actifs reçus de l'OIM","Oui","Acceptable","Bien","Bien","Oui","Bien","Oui","Bien","Bien","Bien","Bien",0.75,0,1,0,1,0.75,0,1,0,0.5,0.75,0.75,1,0.75,1,0.75,0.75,0.75,0.75,0.708333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0,0,0.08,0.02,0,0,0.08,0.04,0.0975,0.0225,0,0,0.11,0.03,0,0,0.05,0.015,0.09,0.0225,0.0825,0.0225,0.07,0.02,0.09,0.03,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.0566666666666667,0.0283333333333333,0.48,0.751666666666667,0
"1341","TN10215CF5C712893C",0.905,0.616666666666667,"Satisafait","Jamais","Oui","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Bien","Oui","Terre Actifs reçus de l'OIM","Non","Acceptable","Bien","Faible","Non","Bien","Oui","Acceptable","Bien","Bien","Bien",0.75,1,1,0.75,1,0.75,1,1,1,0.5,0.75,0.25,0,0.75,1,0.5,0.75,0.75,0.75,0.583333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.12,0.08,0.08,0.02,0.075,0.015,0.08,0.04,0.0975,0.0225,0.1,0.03,0.11,0.03,0.13,0.03,0.05,0.015,0.09,0.0225,0.0275,0.0075,0,0,0.09,0.03,0.05,0.05,0,0,0,0,0.15,0.045,0.1125,0.0225,0.0466666666666667,0.0233333333333333,0.905,0.616666666666667,0
"1342","TN102184DD5E4A70A1",0.41,0.409166666666667,"Insatisfait","Très souvent ( plusieurs fois dans la semaine/chaque jours)","Non","Des fois ( 2 ou 3 fois le mois)","Les dépenses sont plus importantes","Faible","Oui","Terre Actifs reçus de l'OIM","Oui","Bien","Faible","Très faible","Non - quelques uns mais pas tous","Faible","Oui","Bien","Très faible","Faible","Bien",0.25,0,0,0.5,1,0.25,1,1,0,0.75,0.25,0,0.5,0.25,1,0.75,0,0.25,0.75,0.333333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.0375,0.0125,0,0,0,0,0.05,0.01,0.08,0.04,0.0325,0.0075,0.1,0.03,0.11,0.03,0,0,0.075,0.0225,0.03,0.0075,0,0,0.035,0.01,0.03,0.01,0.05,0.05,0,0,0,0,0.05,0.015,0.1125,0.0225,0.0266666666666667,0.0133333333333333,0.41,0.409166666666667,0
"1343","TN102197B5452D2651",0.425,0.749166666666667,"Insatisfait","Très souvent ( plusieurs fois dans la semaine/chaque jours)","Non","Jamais","Les dépenses sont plus importantes","Faible","Non","Moto","Je ne sait pas","Très faible","Acceptable","Très bien","Oui","Bien","Oui","Bien","Bien","Très bien","Bien",0.25,0,0,1,1,0.25,0,1,0.5,0,0.5,1,1,0.75,1,0.75,0.75,1,0.75,0.708333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.0375,0.0125,0,0,0,0,0.1,0.02,0.08,0.04,0.0325,0.0075,0,0,0.11,0.03,0.065,0.015,0,0,0.06,0.015,0.11,0.03,0.07,0.02,0.09,0.03,0.05,0.05,0,0,0,0,0.2,0.06,0.1125,0.0225,0.0566666666666667,0.0283333333333333,0.425,0.749166666666667,0
"1344","TN1021ABF2DA25CF23",0.81,0.556666666666667,"Satisafait","Rarement( Une fois le mois ou pas tous les mois)","Oui","Rarement( Une fois le mois ou pas tous les mois)","Les dépenses sont plus importantes","Faible","Oui","Actifs reçus de l'OIM","Non","Acceptable","Acceptable","Acceptable","Oui","Acceptable","Oui","Faible","Acceptable","Acceptable","Acceptable",0.75,0.75,1,0.75,1,0.25,1,1,1,0.5,0.5,0.5,1,0.5,1,0.25,0.5,0.5,0.5,0.458333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.09,0.06,0.08,0.02,0.075,0.015,0.08,0.04,0.0325,0.0075,0.1,0.03,0.11,0.03,0.13,0.03,0.05,0.015,0.06,0.015,0.055,0.015,0.07,0.02,0.06,0.02,0.05,0.05,0,0,0,0,0.1,0.03,0.075,0.015,0.0366666666666667,0.0183333333333333,0.81,0.556666666666667,0
"1345","TN1021EE907C44538D",0.8975,0.549166666666667,"Satisafait","Jamais","Oui","Jamais","Les dépenses sont plus importantes","Acceptable","Oui","Actifs reçus de l'OIM","Non","Faible","Acceptable","Très bien","Oui","Bien","Oui","Très bien","Très bien","Faible","Faible",0.75,1,1,1,1,0.5,1,1,1,0.25,0.5,1,1,0.75,1,1,1,0.25,0.25,0.708333333333333,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.1125,0.0375,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.065,0.015,0.1,0.03,0.11,0.03,0.13,0.03,0.025,0.0075,0.06,0.015,0.11,0.03,0.07,0.02,0.09,0.03,0.05,0.05,0,0,0,0,0.05,0.015,0.0375,0.0075,0.0566666666666667,0.0283333333333333,0.8975,0.549166666666667,0
"1346","TN1021FA713D328D28",0.655,0.513333333333333,"Insatisfait","Rarement( Une fois le mois ou pas tous les mois)","Oui","Rarement( Une fois le mois ou pas tous les mois)","La dette est plus grande","Faible","Oui","Actifs reçus de l'OIM","Non","Très faible","Bien","Bien","Oui","Bien","Oui","Bien","Bien","Faible","Faible",0.25,0.75,1,0.75,0,0.25,1,1,1,0,0.75,0.75,1,0.75,1,0.75,0.75,0.25,0.25,0.541666666666667,0.15,0.05,0.12,0.08,0.08,0.02,0.1,0.02,0.08,0.04,0.13,0.03,0.1,0.03,0.11,0.03,0.13,0.03,0.1,0.03,0.12,0.03,0.11,0.03,0.07,0.02,0.12,0.04,0.05,0.05,0,0,0,0,0.2,0.06,0.15,0.03,0.08,0.04,0.0375,0.0125,0.09,0.06,0.08,0.02,0.075,0.015,0,0,0.0325,0.0075,0.1,0.03,0.11,0.03,0.13,0.03,0,0,0.09,0.0225,0.0825,0.0225,0.07,0.02,0.09,0.03,0.05,0.05,0,0,0,0,0.05,0.015,0.0375,0.0075,0.0433333333333333,0.0216666666666667,0.655,0.513333333333333,0
