"ID","EconomicScore","SocialScore","PsychoSocialScore","CompositeScore","migration_duration","TrainingDuration","MBSupportDuration","MBAssistanceDuration","sex","age","return_country","origin_country","VOTs","UMINOR","HealthCondition","CounsellingStatus","EconomicSupport","FinancialServices","JobPlacement","Microbusiness","Training","SocialSupport","ChildCare","Education","Housing","LegalServices","MaterialAssistance","MedicalSupport","SocialProtectionSchemes","PsychosocialSupport","Microbusinesslevel","MicrobusinessDeliveredBy","MicrobusinessFormOfAssistance"
"LY10223317B8A18B56",0.2775,0.45749999999999996,0.7725,0.5175000000000001,"6",3,168,42.916666666666664,"Homme","26","Libye","Nigeria","Yes","No","No","Completed","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","Individual","IOM Direct Assistance","KND"
"LY102239D7975520B8",0.705,0.465,0.8625,0.6575000000000001,"3",NA,158,78.95833333333333,"Femme","23","Libye","Niger","No","No","Yes",NA,"Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance",NA
"LY10223F0E70D51C75",0.2725,0.3,0.4675,0.385,"4",3,168,43.916666666666664,"Homme","30","Libye","Nigeria","Yes","No","No","Completed","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","Individual","IOM Direct Assistance","KND"
"LY1022423FBAA84596",0.4425,0.485,0.8325,0.6275000000000001,"8",6,30,251.95833333333334,"Homme","30","Libye","Mali","No","No","No","Completed","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","Yes","No","No","No","Individual","IOM Direct Assistance","KND"
"LY102258810145C699",0.645,0.4591666666666667,0.8274999999999999,0.6558333333333335,"6",5,125,106.95833333333333,"Homme","37","Libye","Mali","No","No","No","Completed","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","Yes","No","No","Yes","Individual","IOM Direct Assistance","CAS, KND"
"LY10225FACFB649CAD",0.51,0.7550000000000001,0.8525,0.665,"1",0,175,92.95833333333333,"Femme","38","Libye","Niger","No","No","No",NA,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Collective","IOM Direct Assistance",NA
"LY1022678F5F32BBC6",0.42000000000000004,0.4658333333333333,0.7975,0.5516666666666667,"6",5,31,214.95833333333334,"Homme","39","Libye","Mali","No","No","Yes","Completed","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","Yes","No","No","No","Individual","IOM Direct Assistance","KND"
"LY102283DB88ADEA93",0.53,0.49166666666666675,0.89,0.6633333333333333,"5",5,23,147.95833333333334,"Homme","34","Algérie","Mali","No","No","No","Completed","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","Yes","No","No","Yes","Individual","IOM Direct Assistance","KND"
"LY1022940F466C8590",0.695,0.7575000000000001,0.8150000000000001,0.7575000000000001,"4",0,175,92.95833333333333,"Homme","52","Libye","Niger","No","No","No",NA,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Collective","IOM Direct Assistance",NA
"LY102299C8098A8BCB",0.6325,0.5449999999999999,0.7075000000000001,0.6275000000000001,"14",109,149,27.958333333333332,"Femme","38","Libye","Mali","No","No","No","Completed","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","Individual","IOM Direct Assistance","CAS, KND"
"LY10229D0561B620C4",0.4625,0.485,0.745,0.5925000000000001,"7",3,153,129.95833333333334,"Femme","26","Libye","Nigeria","Yes","No","No","Completed","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"LY1022C4791141FADF",0.8424999999999999,0.4966666666666667,0.865,0.7408333333333335,"9",5,31,184.95833333333334,"Homme","33","Libye","Mali","Yes","No","No","Completed","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","Individual","IOM Direct Assistance","CAS, KND"
"LY1022C4AE7206FE05",0.375,0.59,0.8425,0.6350000000000001,"35",5,23,164.95833333333334,"Homme","58","Libye","Mali","No","No","Yes","Completed","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","Yes","Individual","IOM Direct Assistance","KND"
"LY1022F230F1AA057B",0.7575,0.5316666666666667,0.7075000000000001,0.6633333333333334,"1",5,27,115.95833333333333,"Homme","29","Libye","Mali","No","No","No","Completed","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","Yes","No","No","Yes","Individual","IOM Direct Assistance","CAS, KND"
"LY1022FE84C1D03485",0.52,0.7733333333333333,0.9375,0.7716666666666667,"4",34,158,78.95833333333333,"Homme","38","Libye","Niger","No","No","No",NA,"Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance",NA
"Ly1022FF72C4D670A4",0.71,0.6116666666666666,0.7525,0.7208333333333333,"2",NA,NA,NA,"Homme","28","Libye","Nigeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MA1020003382",0.6799999999999999,0.7183333333333334,0.5900000000000001,0.6466666666666667,"6",NA,69,307.9583333333333,"Femme","40","Maroc","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Individual","IOM Direct Assistance","CAS"
"MA1020003834",0.8375,0.5641666666666666,0.7175,0.7108333333333333,"2",NA,446,-91.04166666666667,"Homme","24","Maroc","Cameroun","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","Individual","IOM Direct Assistance","CAS"
"MA1021001989",0.5225,0.6866666666666668,0.7675000000000001,0.6758333333333333,"2",NA,34,202.95833333333334,"Homme","29","Maroc","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Individual","IOM Direct Assistance","CAS"
"MA1021002225",0.44499999999999995,0.47333333333333333,0.625,0.5666666666666668,"1",NA,138,399.9583333333333,"Femme","38","Maroc","Cameroun","No","No","No","Not Requested","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"MA1021003074",0.835,0.7016666666666667,0.6875,0.7683333333333335,"9",NA,212,183.95833333333334,"Homme","37","Maroc","Cameroun","No","No","No","Completed","Yes","No","No","Yes","No","Yes","No","No","No","No","Yes","No","No","Yes","Individual","IOM Direct Assistance","CAS"
"MA1021003248",0.61,0.6633333333333333,0.9099999999999999,0.7766666666666668,"4",NA,48,333.9583333333333,"Femme","29","Maroc","Guinee Conakry","No","No","No","Not Requested","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS, KND"
"MA1021003470",0.185,0.3158333333333333,0.39749999999999996,0.3716666666666667,"3",NA,209,147.95833333333334,"Homme","21","Maroc","Cameroun","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"MA1021003554",0.4975,0.5183333333333334,0.6,0.5741666666666667,"6",NA,97,131.91666666666666,"Homme","36","Maroc","Cameroun","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Individual","IOM Direct Assistance","CAS"
"MA1021004022",0.3975,0.3816666666666667,0.36,0.4358333333333334,"2",3,139,244.95833333333334,"Homme","25","Maroc","Guinee Conakry","No","No","Yes","Not Requested","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS, KND"
"MA1021004176",0.4049999999999999,0.5883333333333333,0.67,0.5841666666666667,"4",70,179,167.91666666666666,"Homme","26","Maroc","Cameroun","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","Yes","Individual","IOM Direct Assistance","CAS"
"MA1021004407",0.5,0.53,0.7625000000000001,0.6325000000000001,"2",3,125,239.95833333333334,"Homme","25","Maroc","Guinee Conakry","No","No","No","Not Requested","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS, KND"
"MA1021004440",0.55,0.4416666666666667,0.45499999999999996,0.5158333333333334,"5",2,196,187.95833333333334,"Homme","20","Maroc","Guinee Conakry","No","No","No","In Process","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS, KND"
"MA1021004503",0.3575,0.33,0.83,0.495,"2",NA,109,275.9583333333333,"Homme","22","Maroc","Guinee Conakry","No","No","No","Not Requested","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS, KND"
"MA1021004511",0.8899999999999999,0.6191666666666666,0.9749999999999999,0.8408333333333337,"5",NA,62,292.9583333333333,"Homme","32","Maroc","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","Collective","IOM Direct Assistance","CAS"
"MA1021004532",0.5525,0.6025,0.635,0.5925000000000002,"0",3,139,244.95833333333334,"Femme","30","Maroc","Guinee Conakry","No","No","No","Not Requested","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","Yes","No","No","No","Individual","IOM Direct Assistance","CAS, KND"
"MA1021004547",0.2675,0.2533333333333333,0.7375,0.45666666666666667,"3",3,125,263.9583333333333,"Homme","38","Maroc","Guinee Conakry","No","No","No","Not Requested","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS, KND"
"MA1021004548",0.505,0.6566666666666666,0.8175,0.6958333333333333,"9",NA,74,339.9583333333333,"Femme","29","Maroc","Senegal","No","No","No","Completed","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Collective","IOM Direct Assistance","KND"
"MA1021004564",0.84,0.78,0.9624999999999999,0.8775000000000002,"3",NA,181,229.95833333333334,"Homme","28","Maroc","Senegal","No","No","No","Completed","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Individual","Referral","KND"
"MA1021004582",0.5775,0.5033333333333333,0.8174999999999999,0.6716666666666667,"0",3,139,241.95833333333334,"Homme","19","Maroc","Guinee Conakry","No","No","No","Not Requested","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS, KND"
"MA1021004612",0.84,0.49416666666666664,0.8574999999999999,0.7633333333333334,"0",NA,73,340.9583333333333,"Homme","29","Maroc","Senegal","No","No","No","Completed","Yes","Yes","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","Individual","IOM Direct Assistance","KND"
"MA1021004635",0.615,0.56,0.7,0.6525000000000001,"0",3,139,245.95833333333334,"Homme","36","Maroc","Guinee Conakry","No","No","No","Not Requested","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS, KND"
"MA1021004646",0.525,0.6916666666666667,0.4925,0.5058333333333334,"0",NA,194,179.95833333333334,"Femme","28","Maroc","Guinee Conakry","No","No","No","Not Requested","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS, KND"
"MA1021004668",0.785,0.4591666666666667,0.785,0.7158333333333334,"0",NA,76,307.9583333333333,"Homme","0","Maroc","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","Yes","Individual","IOM Direct Assistance","CAS"
"MA1021004675",0.495,0.5183333333333333,0.855,0.6666666666666667,"2",NA,150,218.95833333333334,"Homme","28","Maroc","Guinee Conakry","No","No","No","Not Requested","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS, KND"
"MA1021004706",0.48,0.6666666666666666,0.2525,0.4558333333333333,"3",NA,129,190.95833333333334,"Homme","51","Maroc","Senegal","No","No","No","Completed","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"MA1021004757",0.745,0.6174999999999999,0.8975,0.7750000000000002,"5",NA,242,15.958333333333334,"Homme","36","Maroc","Cameroun","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"MA1021004759",0.5425,0.5875000000000001,0.6925,0.615,"10",70,209,133.91666666666666,"Femme","40","Maroc","Cameroun","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"MA1021004804",0.8274999999999999,0.7650000000000001,0.94,0.8400000000000002,"6",NA,242,10.958333333333334,"Homme","36","Niger","Cameroun","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"MA1021004837",0.7475,0.5725,0.7925,0.7075000000000002,"2",NA,192,184.95833333333334,"Femme","23","Maroc","Guinee Conakry","No","No","No","Not Requested","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS, KND"
"MA1021004851",0.605,0.555,0.7400000000000001,0.6575000000000001,"2",NA,48,356.9583333333333,"Femme","50","Maroc","Guinee Conakry","No","No","No","Not Requested","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS, KND"
"MA1021004853",0.28500000000000003,0.49250000000000005,0.475,0.4050000000000001,"3",NA,34,356.9583333333333,"Homme","36","Maroc","Guinee Conakry","No","No","No","Not Requested","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS, KND"
"MA1021004873",0.725,0.6833333333333332,0.835,0.7516666666666668,"2",NA,187,186.95833333333334,"Femme","22","Maroc","Guinee Conakry","No","No","No","Not Requested","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS, KND"
"MA1021004886",0.8574999999999999,0.48250000000000004,0.765,0.6575000000000002,"3",NA,126,262.9583333333333,"Homme","29","Maroc","Guinee Conakry","No","No","No","Not Requested","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS, KND"
"MA1021004930",0.6275000000000001,0.49749999999999994,0.8749999999999999,0.7200000000000002,"3",NA,286,27.958333333333332,"Homme","18","Maroc","Senegal","No","No","No","Completed","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","Referral","KND"
"MA1021004955",0.49249999999999994,0.4166666666666667,0.3975,0.4308333333333334,"3",NA,133,151.95833333333334,"Homme","22","Maroc","Guinee Conakry","No","No","No","Not Requested","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS, KND"
"MA1021004970",0.7125,0.7241666666666666,0.9450000000000001,0.7958333333333335,"4",NA,121,196.95833333333334,"Homme","31","Maroc","Senegal","No","No","No","Completed","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"MA1021004995",0.15500000000000003,0.2583333333333333,0.215,0.22666666666666668,"9",3,218,23.958333333333332,"Femme","38","Maroc","Nigeria","No","No","Yes","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"MA1021005004",0.6175,0.5566666666666666,0.9149999999999999,0.7158333333333334,"0",NA,69,165.95833333333334,"Femme","35","Maroc","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS"
"MA1021005021",0.48750000000000004,0.475,0.71,0.5625000000000001,"3",NA,97,151.95833333333334,"Homme","22","Maroc","Cameroun","No","No","Yes","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Individual","IOM Direct Assistance","CAS"
"MA1021005023",0.7675,0.6533333333333334,0.9999999999999999,0.836666666666667,"2",NA,43,187.95833333333334,"Femme","39","Maroc","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","Yes","No","No","Yes","No","No","Yes","No","Yes","Individual","IOM Direct Assistance","CAS"
"MA1021005124",0.715,0.7725000000000002,0.9624999999999999,0.8200000000000002,"7",NA,46,233.95833333333334,"Homme","31","Maroc","Senegal","No","No","No","Completed","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"MA1021005127",0.54,0.6383333333333333,0.8975,0.7041666666666667,"7",NA,39,253.95833333333334,"Homme","23","Maroc","Guinee Conakry","No","No","No","Not Requested","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","CAS, KND"
"MA1021005131",0.6525,0.6175,0.7925,0.6900000000000002,"3",NA,48,244.95833333333334,"Homme","24","Maroc","Guinee Conakry","No","No","No","Not Requested","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Individual","IOM Direct Assistance","CAS, KND"
"MA1021005160",0.5,0.7183333333333334,0.465,0.5366666666666666,"6",NA,50,185.95833333333334,"Femme","41","Maroc","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","No","Yes","No","No","No","Yes","No","No","No","Yes","Individual","IOM Direct Assistance","CAS"
"MA1021005186",0.785,0.76,0.9999999999999999,0.8800000000000003,"3",NA,90,180.95833333333334,"Homme","29","Maroc","Senegal","No","No","No","Completed","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Individual","Referral","KND"
"MA1021005297",0.41000000000000003,0.3441666666666667,0.43500000000000005,0.39583333333333337,"1",0,69,139.95833333333334,"Femme","37","Maroc","Cote d'ivoire","No","No","No","Completed","Yes","No","No","Yes","Yes","No","No","No","No","No","No","Yes","No","Yes","Individual","IOM Direct Assistance","CAS"
"MA1021005410",0.9425,0.5391666666666667,0.8899999999999999,0.8083333333333336,"3",NA,46,211.95833333333334,"Homme","29","Maroc","Senegal","No","No","No","Completed","Yes","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Individual","IOM Direct Assistance","KND"
"MA1021005419",0.7799999999999999,0.6541666666666667,0.885,0.7708333333333335,"5",NA,97,132.91666666666666,"Homme","29","Maroc","Cameroun","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Individual","IOM Direct Assistance","CAS"
"MA1021005440",0.34,0.4108333333333333,0.345,0.3591666666666667,"20",NA,218,68.95833333333333,"Femme","49","Maroc","Cameroun","No","No","No","Completed","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","Yes","Individual","IOM Direct Assistance","CAS"
